trade_id,date,symbol,client_id,algo_type,side,order_qty,filled_qty,fill_rate,order_price,exec_price,vwap,slippage_bps,pnl,is_anomaly,anomaly_reason
TRD-04516,2023-01-25,CAT,CLIENT_005,VWAP,SELL,9835,8873,90.22,241.9601,241.0939,244.6091,35.8,-31190.51,False,
TRD-04517,2023-01-26,CAT,CLIENT_020,VWAP,SELL,25561,23122,90.46,247.1599,246.126,247.5624,41.83,-33211.3,True,HIGH SLIPPAGE
TRD-04518,2023-01-27,CAT,CLIENT_018,TWAP,BUY,26222,24075,91.81,249.4985,250.4031,251.1842,36.26,18805.65,False,
TRD-04519,2023-01-30,CAT,CLIENT_002,TWAP,SELL,8425,7297,86.61,250.335,249.2721,249.6347,42.46,-2645.93,True,HIGH SLIPPAGE
TRD-04520,2023-01-31,CAT,CLIENT_016,TWAP,BUY,30460,29252,96.04,244.3081,244.586,239.5835,11.37,-146332.45,False,
TRD-04521,2023-02-01,CAT,CLIENT_007,TWAP,SELL,47502,41411,87.18,239.3174,238.9226,236.8774,16.5,84692.06,True,LARGE ORDER
TRD-04522,2023-02-02,CAT,CLIENT_007,TWAP,BUY,21853,21774,99.64,237.0169,237.3389,233.2905,13.58,-88150.58,False,
TRD-04523,2023-02-03,CAT,CLIENT_006,TWAP,BUY,38291,35167,91.84,231.9501,232.0074,235.0681,2.47,107636.44,False,
TRD-04524,2023-02-06,CAT,CLIENT_019,TWAP,SELL,11719,10659,90.96,235.8571,235.1732,238.1481,28.99,-31709.56,False,
TRD-04525,2023-02-07,CAT,CLIENT_004,POV,SELL,43573,40679,93.36,238.1766,237.5497,236.7064,26.32,34306.26,True,LARGE ORDER
TRD-04526,2023-02-08,CAT,CLIENT_019,VWAP,SELL,15984,15550,97.29,235.8476,235.1917,236.8648,27.81,-26016.11,False,
TRD-04527,2023-02-09,CAT,CLIENT_018,TWAP,BUY,11415,9772,85.61,237.6538,238.0444,235.667,16.44,-23231.85,False,
TRD-04528,2023-02-10,CAT,CLIENT_011,IS,BUY,38353,30737,80.14,234.1175,235.2314,234.7829,47.58,-13784.9,True,HIGH SLIPPAGE
TRD-04529,2023-02-13,CAT,CLIENT_018,TWAP,SELL,36934,36153,97.89,231.4748,231.1926,234.2252,12.19,-109639.26,False,
TRD-04530,2023-02-14,CAT,CLIENT_010,IS,SELL,8505,5758,67.7,234.8114,234.5565,232.3683,10.86,12599.41,False,
TRD-04531,2023-02-15,CAT,CLIENT_016,POV,SELL,14843,13698,92.29,232.1402,231.1471,234.7069,42.78,-48761.85,True,HIGH SLIPPAGE
TRD-04532,2023-02-16,CAT,CLIENT_006,POV,SELL,16696,14545,87.12,234.3266,233.8522,234.3488,20.24,-7223.18,False,
TRD-04533,2023-02-17,CAT,CLIENT_001,IS,SELL,17139,13309,77.65,235.6195,235.0599,235.8413,23.75,-10399.55,False,
TRD-04534,2023-02-21,CAT,CLIENT_019,POV,BUY,12326,8488,68.87,232.4254,233.0238,230.8283,25.75,-18634.99,False,
TRD-04535,2023-02-22,CAT,CLIENT_015,POV,BUY,12741,7780,61.07,229.2788,229.4498,227.0512,7.46,-18660.83,False,
TRD-04536,2023-02-23,CAT,CLIENT_019,TWAP,SELL,5079,4992,98.3,228.7845,227.919,226.3668,37.83,7748.51,False,
TRD-04537,2023-02-24,CAT,CLIENT_006,VWAP,SELL,16653,15211,91.34,223.6132,223.0242,223.6734,26.34,-9874.83,False,
TRD-04538,2023-02-27,CAT,CLIENT_020,POV,SELL,47604,34727,72.95,227.2921,226.4443,228.1318,37.3,-58601.4,True,LARGE ORDER
TRD-04539,2023-02-28,CAT,CLIENT_004,TWAP,SELL,46894,45375,96.76,229.0412,228.1617,227.9448,38.4,9839.8,True,LARGE ORDER
TRD-04540,2023-03-01,CAT,CLIENT_011,TWAP,BUY,9063,8685,95.84,230.0584,230.3119,234.4661,11.02,36078.98,False,
TRD-04541,2023-03-02,CAT,CLIENT_005,VWAP,BUY,9328,8401,90.07,234.3361,234.899,237.9073,24.02,25272.47,False,
TRD-04542,2023-03-03,CAT,CLIENT_012,POV,BUY,36412,26062,71.58,239.9257,240.8372,241.0189,37.99,4736.38,False,
TRD-04543,2023-03-06,CAT,CLIENT_007,TWAP,BUY,3414,3070,89.94,243.0248,243.2137,241.2218,7.77,-6115.18,False,
TRD-04544,2023-03-07,CAT,CLIENT_009,POV,SELL,34488,25509,73.97,241.5038,240.32,236.6525,49.02,93555.16,True,HIGH SLIPPAGE
TRD-04545,2023-03-08,CAT,CLIENT_017,POV,SELL,45300,30761,67.91,235.743,235.0123,236.5701,31.0,-47918.46,True,LARGE ORDER
TRD-04546,2023-03-09,CAT,CLIENT_007,IS,SELL,12601,9470,75.15,236.6556,236.5496,231.855,4.48,44457.7,False,
TRD-04547,2023-03-10,CAT,CLIENT_008,POV,BUY,49691,38299,77.08,224.6399,225.4353,218.9393,35.41,-248788.85,True,LARGE ORDER
TRD-04548,2023-03-13,CAT,CLIENT_002,TWAP,BUY,18727,17359,92.7,211.5879,212.5132,213.7521,43.73,21506.77,True,HIGH SLIPPAGE
TRD-04549,2023-03-14,CAT,CLIENT_010,TWAP,SELL,42797,38232,89.33,217.6813,217.5675,214.6679,5.23,110857.88,True,LARGE ORDER
TRD-04550,2023-03-15,CAT,CLIENT_003,IS,BUY,30660,28446,92.78,208.565,208.9724,206.2867,19.53,-76398.79,False,
TRD-04551,2023-03-16,CAT,CLIENT_003,IS,BUY,14265,11436,80.17,205.0192,205.8353,206.5497,39.81,8169.59,False,
TRD-04552,2023-03-17,CAT,CLIENT_019,VWAP,BUY,10278,9236,89.86,206.6637,207.4096,204.0147,36.09,-31355.52,False,
TRD-04553,2023-03-20,CAT,CLIENT_019,TWAP,SELL,44016,38307,87.03,206.6162,206.3006,208.7107,15.27,-92324.58,True,LARGE ORDER
TRD-04554,2023-03-21,CAT,CLIENT_001,VWAP,SELL,13531,11795,87.17,212.9948,212.1268,213.7395,40.75,-19021.78,True,HIGH SLIPPAGE
TRD-04555,2023-03-22,CAT,CLIENT_016,IS,BUY,4215,2857,67.79,214.05,214.8239,211.1633,36.15,-10458.35,False,
TRD-04556,2023-03-23,CAT,CLIENT_020,TWAP,BUY,38284,37958,99.15,209.6201,210.1832,209.8768,26.86,-11629.48,False,
TRD-04557,2023-03-24,CAT,CLIENT_014,POV,BUY,14289,11274,78.9,206.1409,206.6272,205.1998,23.59,-16092.59,False,
TRD-04558,2023-03-27,CAT,CLIENT_019,POV,BUY,40391,28841,71.41,204.3157,204.8123,206.2455,24.31,41333.83,True,LARGE ORDER
TRD-04559,2023-03-28,CAT,CLIENT_004,TWAP,SELL,3673,3454,94.04,207.3767,206.3541,208.6378,49.31,-7887.94,True,HIGH SLIPPAGE
TRD-04560,2023-03-29,CAT,CLIENT_005,TWAP,BUY,14082,13950,99.07,211.7401,212.6558,211.5816,43.25,-14984.84,True,HIGH SLIPPAGE
TRD-04561,2023-03-30,CAT,CLIENT_006,VWAP,SELL,27377,26921,98.34,213.9359,213.4241,213.8472,23.92,-11390.42,False,
TRD-04562,2023-03-31,CAT,CLIENT_015,TWAP,BUY,8047,7633,94.86,215.2003,216.1657,216.36,44.86,1483.05,True,HIGH SLIPPAGE
TRD-04563,2023-04-03,CAT,CLIENT_020,VWAP,BUY,7886,7167,90.89,218.651,219.7033,219.459,48.13,-1750.7,True,HIGH SLIPPAGE
TRD-04564,2023-04-04,CAT,CLIENT_013,POV,BUY,8987,6700,74.55,217.5958,218.2584,210.1462,30.45,-54352.07,False,
TRD-04565,2023-04-05,CAT,CLIENT_006,VWAP,BUY,40969,39185,95.65,205.523,206.5009,203.7359,47.58,-108348.38,True,HIGH SLIPPAGE + LARGE ORDER
TRD-04566,2023-04-06,CAT,CLIENT_002,POV,BUY,47882,32828,68.56,202.1673,202.9266,199.9809,37.56,-96700.8,True,LARGE ORDER
TRD-04567,2023-04-10,CAT,CLIENT_011,POV,BUY,13472,10538,78.23,199.8383,200.1213,203.0957,14.16,31344.64,False,
TRD-04568,2023-04-11,CAT,CLIENT_020,TWAP,BUY,19742,19080,96.65,205.4945,206.0711,209.0308,28.06,56470.32,False,
TRD-04569,2023-04-12,CAT,CLIENT_019,TWAP,SELL,25422,24129,94.91,211.1792,210.824,210.2793,16.82,13143.75,False,
TRD-04570,2023-04-13,CAT,CLIENT_011,TWAP,BUY,43775,40368,92.22,209.0783,209.7317,209.2969,31.25,-17550.72,True,LARGE ORDER
TRD-04571,2023-04-14,CAT,CLIENT_006,POV,SELL,34643,25695,74.17,211.9777,211.7505,212.6051,10.72,-21958.0,False,
TRD-04572,2023-04-17,CAT,CLIENT_004,TWAP,SELL,12043,11973,99.42,213.8979,213.3404,214.3511,26.06,-12100.62,False,
TRD-04573,2023-04-18,CAT,CLIENT_004,VWAP,SELL,1988,1908,96.01,214.4207,213.9674,214.4461,21.14,-913.32,False,
TRD-04574,2023-04-19,CAT,CLIENT_018,POV,BUY,22595,16365,72.43,213.6983,214.146,213.0043,20.95,-18683.5,False,
TRD-04575,2023-04-20,CAT,CLIENT_001,IS,BUY,10338,7683,74.32,211.4358,212.0207,211.4865,27.66,-4104.14,False,
TRD-04576,2023-04-21,CAT,CLIENT_020,IS,SELL,8941,7065,79.02,210.9109,210.376,209.8755,25.36,3536.27,False,
TRD-04577,2023-04-24,CAT,CLIENT_001,TWAP,SELL,23435,20393,87.02,210.7771,210.2437,212.7078,25.31,-50250.01,False,
TRD-04578,2023-04-25,CAT,CLIENT_013,VWAP,BUY,14565,12749,87.54,212.5262,212.6788,210.3119,7.18,-30175.02,False,
TRD-04579,2023-04-26,CAT,CLIENT_019,IS,BUY,46018,42632,92.64,208.1009,208.7386,207.9448,30.64,-33839.6,True,LARGE ORDER
TRD-04580,2023-04-27,CAT,CLIENT_019,POV,BUY,6868,5706,83.08,201.1715,201.5877,202.1305,20.69,3097.11,False,
TRD-04581,2023-04-28,CAT,CLIENT_008,POV,BUY,9798,8995,91.81,203.8095,204.467,207.8365,32.26,30308.64,False,
TRD-04582,2023-05-01,CAT,CLIENT_009,TWAP,SELL,24028,23196,96.54,209.6397,209.2401,208.9197,19.06,7431.49,False,
TRD-04583,2023-05-02,CAT,CLIENT_018,IS,SELL,25886,24229,93.6,207.5084,206.6534,204.8067,41.2,44743.58,True,HIGH SLIPPAGE
TRD-04584,2023-05-03,CAT,CLIENT_010,TWAP,BUY,2272,2222,97.81,206.1034,206.2979,206.9795,9.44,1514.49,False,
TRD-04585,2023-05-04,CAT,CLIENT_009,VWAP,BUY,2180,1941,89.06,206.4953,206.805,202.8283,15.0,-7718.83,False,
TRD-04586,2023-05-05,CAT,CLIENT_005,POV,BUY,28186,19584,69.48,204.144,205.0201,204.9086,42.91,-2183.17,True,HIGH SLIPPAGE
TRD-04587,2023-05-08,CAT,CLIENT_004,IS,BUY,31912,19503,61.12,206.8679,206.9657,205.9791,4.73,-19242.19,False,
TRD-04588,2023-05-09,CAT,CLIENT_008,POV,SELL,4452,3098,69.59,204.2874,204.0669,204.1631,10.79,-298.14,False,
TRD-04589,2023-05-10,CAT,CLIENT_006,VWAP,SELL,47609,42123,88.48,205.9026,205.0769,203.6916,40.1,58351.79,True,HIGH SLIPPAGE + LARGE ORDER
TRD-04590,2023-05-11,CAT,CLIENT_003,POV,SELL,39219,31261,79.71,199.757,199.7314,200.3082,1.28,-18030.89,False,
TRD-04591,2023-05-12,CAT,CLIENT_001,POV,BUY,9018,6765,75.03,202.3472,202.7719,200.7191,20.99,-13886.86,False,
TRD-04592,2023-05-15,CAT,CLIENT_005,IS,BUY,22938,14677,63.99,201.0091,201.6952,201.9075,34.13,3116.08,False,
TRD-04593,2023-05-16,CAT,CLIENT_011,IS,BUY,45356,38359,84.57,200.7606,201.4898,198.9669,36.32,-96776.59,True,LARGE ORDER
TRD-04594,2023-05-17,CAT,CLIENT_001,TWAP,SELL,2622,2515,95.93,200.0246,200.0045,202.1751,1.0,-5459.09,False,
TRD-04595,2023-05-18,CAT,CLIENT_008,VWAP,BUY,1604,1592,99.31,201.6686,202.4933,204.0931,40.9,2546.82,True,HIGH SLIPPAGE
TRD-04596,2023-05-19,CAT,CLIENT_020,IS,SELL,33031,30269,91.64,209.7544,209.7173,206.3264,1.77,102639.66,False,
TRD-04597,2023-05-22,CAT,CLIENT_019,POV,SELL,28234,26168,92.69,204.7748,203.9418,204.9532,40.68,-26467.26,True,HIGH SLIPPAGE
TRD-04598,2023-05-23,CAT,CLIENT_010,VWAP,SELL,29520,28799,97.56,203.7713,203.6578,203.6821,5.57,-698.9,False,
TRD-04599,2023-05-24,CAT,CLIENT_019,IS,SELL,19180,16467,85.86,202.4427,201.4702,201.1588,48.04,5127.78,True,HIGH SLIPPAGE
TRD-04600,2023-05-25,CAT,CLIENT_014,TWAP,BUY,16967,16148,95.18,200.4165,200.9969,200.8307,28.96,-2684.42,False,
TRD-04601,2023-05-26,CAT,CLIENT_016,VWAP,BUY,16956,16817,99.18,202.3759,202.8354,202.3982,22.7,-7353.2,False,
TRD-04602,2023-05-30,CAT,CLIENT_015,POV,BUY,7745,6271,80.98,201.8406,202.3319,201.0441,24.34,-8075.48,False,
TRD-04603,2023-05-31,CAT,CLIENT_002,VWAP,BUY,34197,33852,98.99,199.8813,199.9758,198.2055,4.73,-59929.19,False,
TRD-04604,2023-06-01,CAT,CLIENT_004,VWAP,BUY,2246,2077,92.52,198.4954,199.1834,199.3365,34.66,317.91,False,
TRD-04605,2023-06-02,CAT,CLIENT_014,TWAP,BUY,29947,29012,96.88,205.4439,206.0514,212.9531,29.57,200232.35,False,
TRD-04606,2023-06-05,CAT,CLIENT_013,IS,BUY,32546,29881,91.81,216.9514,217.9745,213.5234,47.16,-133003.61,True,HIGH SLIPPAGE
TRD-04607,2023-06-06,CAT,CLIENT_006,POV,BUY,36176,22519,62.25,212.0483,212.4876,215.4955,20.72,67733.82,False,
TRD-04608,2023-06-07,CAT,CLIENT_001,VWAP,SELL,29844,25472,85.35,217.7351,217.3619,222.4376,17.14,-129287.08,False,
TRD-04609,2023-06-08,CAT,CLIENT_004,TWAP,BUY,47672,44360,93.05,224.1675,225.1904,223.8012,45.63,-61626.91,True,HIGH SLIPPAGE + LARGE ORDER
TRD-04610,2023-06-09,CAT,CLIENT_004,IS,BUY,30873,27671,89.63,225.2762,225.4395,223.7374,7.25,-47098.31,False,
TRD-04611,2023-06-12,CAT,CLIENT_003,TWAP,BUY,27277,23566,86.4,224.827,225.4987,226.2352,29.87,17355.96,False,
TRD-04612,2023-06-13,CAT,CLIENT_015,VWAP,BUY,4031,3748,92.98,229.4625,229.785,233.1454,14.05,12594.92,False,
TRD-04613,2023-06-14,CAT,CLIENT_015,TWAP,SELL,5723,5636,98.49,235.8853,234.7898,233.5946,46.44,6735.91,True,HIGH SLIPPAGE
TRD-04614,2023-06-15,CAT,CLIENT_002,IS,SELL,35279,26138,74.09,233.2091,232.1684,235.6081,44.62,-89908.05,True,HIGH SLIPPAGE
TRD-04615,2023-06-16,CAT,CLIENT_009,POV,SELL,13574,9968,73.44,238.3703,237.4859,236.1179,37.1,13636.13,False,
TRD-04616,2023-06-20,CAT,CLIENT_013,TWAP,BUY,46641,42974,92.14,231.613,231.7753,230.9535,7.01,-35314.57,True,LARGE ORDER
TRD-04617,2023-06-21,CAT,CLIENT_007,VWAP,BUY,37536,37130,98.92,228.2773,228.8081,230.9057,23.25,77884.58,False,
TRD-04618,2023-06-22,CAT,CLIENT_014,TWAP,SELL,35344,33936,96.02,229.6059,229.1698,227.5605,18.99,54613.03,False,
TRD-04619,2023-06-23,CAT,CLIENT_017,IS,SELL,28412,17234,60.66,224.0719,223.9391,223.5176,5.93,7264.5,False,
TRD-04620,2023-06-26,CAT,CLIENT_014,IS,SELL,2445,1891,77.37,225.0468,224.2635,226.7417,34.81,-4686.35,False,
TRD-04621,2023-06-27,CAT,CLIENT_007,VWAP,BUY,22373,20140,90.02,226.9775,227.7737,228.3825,35.08,12260.58,False,
TRD-04622,2023-06-28,CAT,CLIENT_007,TWAP,SELL,10761,10274,95.48,228.7074,227.8957,229.9531,35.49,-21138.12,False,
TRD-04623,2023-06-29,CAT,CLIENT_015,IS,SELL,26296,20310,77.24,231.2403,230.1805,233.3589,45.83,-64553.31,True,HIGH SLIPPAGE
TRD-04624,2023-06-30,CAT,CLIENT_014,TWAP,BUY,23649,21837,92.34,235.6655,236.209,234.7607,23.06,-31626.51,False,
TRD-04625,2023-07-03,CAT,CLIENT_019,VWAP,BUY,9558,8410,87.99,235.0729,235.4508,236.0733,16.08,5234.97,False,
TRD-04626,2023-07-05,CAT,CLIENT_016,VWAP,BUY,4273,3659,85.64,234.1649,234.9152,234.6269,32.04,-1055.02,False,
TRD-04627,2023-07-06,CAT,CLIENT_009,POV,SELL,28389,19502,68.7,232.0144,231.6454,230.4342,15.9,23620.28,False,
TRD-04628,2023-07-07,CAT,CLIENT_004,IS,SELL,41580,36165,86.98,229.5677,229.1767,233.5564,17.03,-158392.43,True,LARGE ORDER
TRD-04629,2023-07-10,CAT,CLIENT_019,VWAP,BUY,8133,7208,88.63,233.6966,233.9136,236.4779,9.28,18483.47,False,
TRD-04630,2023-07-11,CAT,CLIENT_002,POV,SELL,44182,38491,87.12,238.7909,238.6153,241.2249,7.36,-100446.42,True,LARGE ORDER
TRD-04631,2023-07-12,CAT,CLIENT_015,VWAP,SELL,2947,2705,91.81,244.191,243.56,242.9836,25.84,1559.29,False,
TRD-04632,2023-07-13,CAT,CLIENT_001,IS,BUY,36143,30381,84.06,243.3021,244.0814,243.7418,32.03,-10318.01,False,
TRD-04633,2023-07-14,CAT,CLIENT_018,VWAP,SELL,38128,37045,97.16,245.1372,245.0589,243.7259,3.19,49382.48,False,
TRD-04634,2023-07-17,CAT,CLIENT_001,IS,BUY,44259,31147,70.38,243.025,243.3829,244.7804,14.73,43528.6,True,LARGE ORDER
TRD-04635,2023-07-18,CAT,CLIENT_003,IS,BUY,3271,2129,65.11,246.2364,246.6099,250.0627,15.17,7350.93,False,
TRD-04636,2023-07-19,CAT,CLIENT_009,VWAP,SELL,42874,38435,89.65,249.8667,249.2027,251.4515,26.57,-86432.67,True,LARGE ORDER
TRD-04637,2023-07-20,CAT,CLIENT_020,POV,SELL,40221,33475,83.23,253.7375,253.2383,251.9509,19.67,43094.54,True,LARGE ORDER
TRD-04638,2023-07-21,CAT,CLIENT_017,POV,BUY,42969,36601,85.18,251.4131,251.8524,248.7461,17.47,-113695.21,True,LARGE ORDER
TRD-04639,2023-07-24,CAT,CLIENT_003,TWAP,SELL,39187,35015,89.35,248.0993,247.4166,249.7034,27.52,-80071.28,False,
TRD-04640,2023-07-25,CAT,CLIENT_015,VWAP,SELL,25549,21807,85.36,249.8283,249.7056,251.4547,4.91,-38143.27,False,
TRD-04641,2023-07-26,CAT,CLIENT_020,IS,BUY,27427,20468,74.63,250.2413,251.4225,249.1271,47.2,-46982.71,True,HIGH SLIPPAGE
TRD-04642,2023-07-27,CAT,CLIENT_013,VWAP,BUY,14674,14061,95.82,248.7429,248.8752,248.522,5.32,-4966.97,False,
TRD-04643,2023-07-28,CAT,CLIENT_016,IS,BUY,32286,28935,89.62,249.6649,250.5857,250.5006,36.88,-2462.49,False,
TRD-04644,2023-07-31,CAT,CLIENT_016,IS,BUY,15789,12849,81.38,252.3736,253.4132,253.587,41.19,2233.55,True,HIGH SLIPPAGE
TRD-04645,2023-08-01,CAT,CLIENT_006,IS,SELL,12494,9263,74.14,261.9787,261.6682,271.4813,11.85,-90899.14,False,
TRD-04646,2023-08-02,CAT,CLIENT_007,IS,BUY,40512,31567,77.92,276.3863,277.1572,277.7598,27.89,19022.05,True,LARGE ORDER
TRD-04647,2023-08-03,CAT,CLIENT_015,VWAP,BUY,47128,43864,93.07,274.2636,275.0504,272.2849,28.69,-121304.37,True,LARGE ORDER
TRD-04648,2023-08-04,CAT,CLIENT_009,TWAP,SELL,43774,43437,99.23,272.016,270.7862,267.4376,45.21,145455.03,True,HIGH SLIPPAGE + LARGE ORDER
TRD-04649,2023-08-07,CAT,CLIENT_005,VWAP,BUY,31122,30541,98.14,266.1761,267.248,268.7822,40.27,46857.32,True,HIGH SLIPPAGE
TRD-04650,2023-08-08,CAT,CLIENT_002,POV,BUY,7426,6907,93.02,267.0213,267.1769,269.461,5.83,15776.07,False,
TRD-04651,2023-08-09,CAT,CLIENT_003,POV,BUY,10878,7536,69.28,273.4183,274.1089,273.9146,25.26,-1464.35,False,
TRD-04652,2023-08-10,CAT,CLIENT_001,IS,BUY,36266,32504,89.63,273.255,273.9587,272.9989,25.75,-31196.9,False,
TRD-04653,2023-08-11,CAT,CLIENT_003,TWAP,SELL,45349,43635,96.22,272.7268,272.5138,273.3831,7.81,-37931.96,True,LARGE ORDER
TRD-04654,2023-08-14,CAT,CLIENT_020,POV,BUY,7837,5394,68.83,272.842,273.8476,272.5955,36.86,-6753.89,False,
TRD-04655,2023-08-15,CAT,CLIENT_003,POV,BUY,48403,31832,65.77,271.3628,271.8571,268.001,18.22,-122746.06,True,LARGE ORDER
TRD-04656,2023-08-16,CAT,CLIENT_018,IS,BUY,5127,3551,69.27,266.0608,266.5435,265.8367,18.14,-2509.76,False,
TRD-04657,2023-08-17,CAT,CLIENT_018,POV,SELL,20430,17322,84.79,266.08,265.5738,265.5421,19.02,548.33,False,
TRD-04658,2023-08-18,CAT,CLIENT_018,TWAP,BUY,8380,7820,93.33,262.2284,262.383,262.731,5.9,2721.52,False,
TRD-04659,2023-08-21,CAT,CLIENT_015,IS,BUY,37926,33441,88.18,263.8997,264.4044,261.8314,19.12,-86044.25,False,
TRD-04660,2023-08-22,CAT,CLIENT_015,IS,SELL,1255,1037,82.7,263.1216,262.16,260.6179,36.54,1599.12,False,
TRD-04661,2023-08-23,CAT,CLIENT_018,TWAP,BUY,2183,1924,88.14,259.6254,260.7768,261.2262,44.35,864.68,True,HIGH SLIPPAGE
TRD-04662,2023-08-24,CAT,CLIENT_009,VWAP,SELL,31584,29765,94.24,260.874,260.2999,260.3586,22.01,-1746.15,False,
TRD-04663,2023-08-25,CAT,CLIENT_011,POV,BUY,12285,8154,66.38,260.7972,262.0275,260.9413,47.17,-8856.99,True,HIGH SLIPPAGE
TRD-04664,2023-08-28,CAT,CLIENT_007,POV,BUY,20131,17398,86.43,262.699,262.993,264.0854,11.19,19005.32,False,
TRD-04665,2023-08-29,CAT,CLIENT_020,POV,BUY,42964,30856,71.82,264.1398,265.2142,266.89,40.67,51709.38,True,HIGH SLIPPAGE + LARGE ORDER
TRD-04666,2023-08-30,CAT,CLIENT_003,TWAP,SELL,44693,42652,95.44,268.9712,267.935,270.8474,38.52,-124217.94,True,LARGE ORDER
TRD-04667,2023-08-31,CAT,CLIENT_019,IS,BUY,39815,30037,75.44,272.4386,273.4223,271.113,36.11,-69362.98,False,
TRD-04668,2023-09-01,CAT,CLIENT_014,TWAP,SELL,48092,43666,90.8,273.5527,273.2422,274.3756,11.35,-49490.8,True,LARGE ORDER
TRD-04669,2023-09-05,CAT,CLIENT_013,POV,BUY,18006,14790,82.14,275.032,276.3748,272.9188,48.82,-51113.64,True,HIGH SLIPPAGE
TRD-04670,2023-09-06,CAT,CLIENT_002,IS,BUY,47252,33487,70.87,269.3458,269.9811,270.9946,23.59,33940.17,True,LARGE ORDER
TRD-04671,2023-09-07,CAT,CLIENT_004,IS,BUY,38574,32244,83.59,269.8356,270.5786,269.7619,27.53,-26332.4,False,
TRD-04672,2023-09-08,CAT,CLIENT_014,VWAP,SELL,28493,27823,97.65,270.4504,269.4139,270.476,38.33,-29550.27,False,
TRD-04673,2023-09-11,CAT,CLIENT_002,POV,BUY,12101,7507,62.04,273.3223,274.6868,271.1835,49.92,-26299.03,True,HIGH SLIPPAGE
TRD-04674,2023-09-12,CAT,CLIENT_016,IS,BUY,22343,19289,86.33,269.1921,270.3585,270.9722,43.33,11838.3,True,HIGH SLIPPAGE
TRD-04675,2023-09-13,CAT,CLIENT_013,IS,BUY,30662,25385,82.79,269.1441,270.3003,266.2818,42.96,-102010.83,True,HIGH SLIPPAGE
TRD-04676,2023-09-14,CAT,CLIENT_019,POV,BUY,19692,12589,63.93,267.9819,268.4653,270.0854,18.04,20395.49,False,
TRD-04677,2023-09-15,CAT,CLIENT_002,POV,SELL,40465,36691,90.67,270.7385,270.4439,268.4141,10.88,74475.51,True,LARGE ORDER
TRD-04678,2023-09-18,CAT,CLIENT_013,POV,BUY,47709,29931,62.74,268.0394,269.1013,269.7555,39.62,19581.98,True,LARGE ORDER
TRD-04679,2023-09-19,CAT,CLIENT_009,POV,BUY,17909,15982,89.24,269.0191,269.2604,269.2049,8.97,-887.6,False,
TRD-04680,2023-09-20,CAT,CLIENT_015,IS,BUY,4744,4264,89.9,270.3832,271.3201,269.9957,34.65,-5647.07,False,
TRD-04681,2023-09-21,CAT,CLIENT_015,VWAP,BUY,37254,34572,92.8,265.302,266.4078,262.4877,41.68,-135526.26,True,HIGH SLIPPAGE
TRD-04682,2023-09-22,CAT,CLIENT_011,VWAP,SELL,9828,8971,91.29,261.2679,260.9934,262.4653,10.51,-13204.38,False,
TRD-04683,2023-09-25,CAT,CLIENT_006,IS,BUY,41808,29252,69.97,260.0577,260.7274,262.2732,25.75,45218.25,True,LARGE ORDER
TRD-04684,2023-09-26,CAT,CLIENT_014,IS,BUY,522,410,78.6,260.4419,261.496,260.0065,40.47,-610.71,True,HIGH SLIPPAGE
TRD-04685,2023-09-27,CAT,CLIENT_017,TWAP,SELL,35536,34423,96.87,260.2978,259.5303,261.3031,29.49,-61024.81,False,
TRD-04686,2023-09-28,CAT,CLIENT_013,TWAP,BUY,29067,28111,96.71,262.6894,262.9625,264.6873,10.4,48485.2,False,
TRD-04687,2023-09-29,CAT,CLIENT_005,IS,SELL,31926,19715,61.75,268.0587,266.8844,263.7908,43.81,60990.25,True,HIGH SLIPPAGE
TRD-04688,2023-10-02,CAT,CLIENT_005,POV,BUY,28347,17757,62.64,261.873,262.2157,262.1451,13.09,-1253.73,False,
TRD-04689,2023-10-03,CAT,CLIENT_001,VWAP,BUY,20154,19232,95.43,260.4995,261.0482,259.3661,21.06,-32350.18,False,
TRD-04690,2023-10-04,CAT,CLIENT_003,TWAP,BUY,38936,38213,98.14,256.936,257.3368,254.7364,15.6,-99368.45,False,
TRD-04691,2023-10-05,CAT,CLIENT_008,IS,BUY,13906,8401,60.42,253.4781,253.8769,252.0278,15.73,-15534.46,False,
TRD-04692,2023-10-06,CAT,CLIENT_014,VWAP,BUY,14481,13564,93.67,251.2402,251.7281,253.8079,19.42,28210.58,False,
TRD-04693,2023-10-09,CAT,CLIENT_016,POV,BUY,22895,18023,78.72,255.5337,256.6569,258.556,43.95,34228.09,True,HIGH SLIPPAGE
TRD-04694,2023-10-10,CAT,CLIENT_006,TWAP,BUY,17179,16953,98.69,261.8826,262.2501,262.5838,14.03,5657.07,False,
TRD-04695,2023-10-11,CAT,CLIENT_011,VWAP,SELL,22287,20488,91.93,262.7279,261.9947,261.6233,27.91,7608.81,False,
TRD-04696,2023-10-12,CAT,CLIENT_001,TWAP,SELL,18746,18602,99.24,262.9872,261.674,259.2092,49.93,45850.52,True,HIGH SLIPPAGE
TRD-04697,2023-10-13,CAT,CLIENT_010,POV,BUY,17682,12066,68.24,259.8079,260.7594,258.6905,36.62,-24963.13,False,
TRD-04698,2023-10-16,CAT,CLIENT_004,VWAP,SELL,21332,19341,90.67,261.3735,261.337,260.7268,1.4,11802.0,False,
TRD-04699,2023-10-17,CAT,CLIENT_002,TWAP,SELL,18430,15691,85.14,257.9733,257.3653,261.5112,23.57,-65053.33,False,
